# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,
# Wed Jun 26 22:13:17 2024,,,,,,,,,,,,,
#,,,,,,,,,,,,,
# User preference: *,,,,,,,,,,,,,
#,,,,,,,,,,,,,
# CONSTRAINT:  where (koi_sma > 0),,,,,,,,,,,,,
#,,,,,,,,,,,,,
# COLUMN kepid:          KepID,,,,,,,,,,,,,
# COLUMN koi_disposition: Exoplanet Archive Disposition,,,,,,,,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,,,,,,,,
# COLUMN koi_duration:   Transit Duration [hrs],,,,,,,,,,,,,
# COLUMN koi_ror:        Planet-Star Radius Ratio,,,,,,,,,,,,,
# COLUMN koi_prad:       Planetary Radius [Earth radii],,,,,,,,,,,,,
# COLUMN koi_sma:        Orbit Semi-Major Axis [au],,,,,,,,,,,,,
# COLUMN koi_incl:       Inclination [deg],,,,,,,,,,,,,
# COLUMN koi_teq:        Equilibrium Temperature [K],,,,,,,,,,,,,
# COLUMN koi_insol:      Insolation Flux [Earth flux],,,,,,,,,,,,,
# COLUMN koi_dor:        Planet-Star Distance over Star Radius,,,,,,,,,,,,,
# COLUMN koi_steff:      Stellar Effective Temperature [K],,,,,,,,,,,,,
# COLUMN koi_srad:       Stellar Radius [Solar radii],,,,,,,,,,,,,
# COLUMN koi_smass:      Stellar Mass [Solar mass],,,,,,,,,,,,,
#,,,,,,,,,,,,,
kepid,koi_disposition,koi_period,koi_duration,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_srad,koi_smass
7021681,FALSE POSITIVE,7.7333361,2.807,0.010262,0.57,0.062,89.77,479,12.41,21.2,3780,0.511,0.531
1868404,FALSE POSITIVE,6.12601169,1.733,0.005889,0.83,0.062,89.02,1141,400.49,24.7,5679,1.286,0.844
6058816,CANDIDATE,4.7482669,4.947,0.005783,1.57,0.062,83.02,1690,1927.62,5.54,6056,2.481,1.408
7289165,FALSE POSITIVE,5.26641416,2.4404,0.014989,2.62,0.062,85.91,1421,964.18,10.85,6338,1.602,1.142
5181455,FALSE POSITIVE,5.579631021,3.38646,0.809337,90.32,0.062,85.14,1108,356.56,15.613,6188,1.022,1.013
7366258,CONFIRMED,5.902245782,2.9003,0.023909,2.43,0.0621,89.23,926,173.74,15.59,5427,0.929,0.915
10118816,CONFIRMED,7.71790675,1.84,0.016108,0.9,0.0621,89.8,502,15.01,32.37,3975,0.509,0.535
4458082,CONFIRMED,4.89336495,3.485,0.010904,1.6,0.0621,88.82,1374,842.45,10.61,6688,1.347,1.336
10490960,FALSE POSITIVE,5.682410334,5.33373,0.55816,72.9,0.0621,86.08,1141,401.43,11.121,5897,1.196,0.99
9334289,CONFIRMED,5.826657508,2.9183,0.035356,4.09,0.0622,89.88,1013,248.57,15.796,5561,1.06,0.943
11502218,CANDIDATE,3.9886021,1.7376,0.023067,34.39,0.0622,89.81,3145,23135.72,17.92,4813,13.652,2.016
11764462,CONFIRMED,5.69919592,2.3906,0.011409,1.16,0.0622,89.98,964,204.18,18.429,5646,0.932,0.986
6290935,CANDIDATE,5.53312006,3.486,0.006746,1.05,0.0622,88.53,1303,680.77,11.68,6170,1.425,1.047
6364294,FALSE POSITIVE,5.2436612,11.39,0.008818,1.1,0.0622,82.35,1249,574.76,3.272,6598,1.145,1.166
9777990,FALSE POSITIVE,14.3400358,5.7,0.035971,0.68,0.0622,89.98,248,0.89,19.92,3358,0.174,0.155
8937019,FALSE POSITIVE,5.663604992,1.4283,0.499523,54.55,0.0623,88.84,1021,257.36,38.72,5780,1,1
7943535,FALSE POSITIVE,4.719336335,2.83787,0.408987,91.91,0.0623,80.75,1722,2078.32,7.893,6792,2.058,1.444
9466668,CONFIRMED,5.83909761,3.1915,0.015116,2.06,0.0624,88.54,1097,341.48,13.38,5553,1.25,0.949
11197126,FALSE POSITIVE,4.494498254,1.9742,0.167135,62.11,0.0624,72.04,1667,1824.84,3.73,5117,3.403,1.598
6767227,CANDIDATE,5.522479,2.666,0.005574,0.76,0.0624,87.09,1288,650.66,12.02,6532,1.247,1.056
8479386,FALSE POSITIVE,5.860377067,10.4634,0.617911,78.14,0.0624,85.44,1191,475.44,6.62674,6267,1.158,0.94
8883593,CONFIRMED,5.743469797,3.4412,0.032147,3.13,0.0625,90,982,219.95,13.174,5897,0.891,0.983
6867555,CONFIRMED,5.19103699,4.222,0.01566,1.92,0.0625,89.3,1183,462.91,9.496,6321,1.125,1.207
4939533,CANDIDATE,5.77207177,2.605,0.016375,1.54,0.0625,89.94,915,165.58,17.211,5591,0.86,0.977
7703882,CONFIRMED,5.88350251,2.556,0.013655,1.27,0.0625,88.75,949,192.09,16.66,5840,0.849,0.942
9513168,CANDIDATE,6.853888,2.561,0.023359,1.74,0.0625,88.56,613,33.32,18.61,4199,0.684,0.694
8285254,FALSE POSITIVE,7.535894184,8.3059,0.420242,24.64,0.0625,85.82,642,40.28,8.828,4969,0.537,0.574
7778437,CONFIRMED,5.014234733,4.589,0.074468,10.63,0.0626,89.58,1308,692.13,8.9737,6490,1.307,1.304
8488878,FALSE POSITIVE,5.801880653,4.2608,0.208621,19.91,0.0626,85.44,964,203.62,9.713,5845,0.874,0.968
8519253,FALSE POSITIVE,5.93821065,2.5128,0.664007,61.63,0.0626,69.52,996,231.93,4.7,6123,0.85,0.924
11413812,CONFIRMED,5.65378163,1.9483,0.017893,1.82,0.0626,88.77,1020,256.14,20.37,5988,0.934,1.021
6850504,CONFIRMED,6.09855603,2.9815,0.008309,0.84,0.0626,89.22,927,174.3,15.42,5465,0.925,0.876
9590976,CONFIRMED,5.37493289,3.9567,0.011506,2.12,0.0626,88.73,1413,942.35,10.25,6167,1.689,1.135
9605552,CANDIDATE,9.3210841,1.81,0.015846,0.61,0.0626,89.95,394,5.67,39.84,3773,0.35,0.376
6300348,CANDIDATE,5.69590202,3.5661,0.064358,6.61,0.0627,89.78,1043,279.61,12.988,6106,0.94,1.013
6383785,CONFIRMED,5.640676975,2.8354,0.034594,4.59,0.0627,89.88,1125,379.36,15.726,5794,1.216,1.032
7778427,CANDIDATE,5.38299284,3.336,0.005534,0.78,0.0627,87.88,1253,582.98,11.3,6256,1.293,1.135
8700895,CANDIDATE,5.68251605,3.479,0.008164,1.03,0.0627,90,1090,333.82,12.59,5753,1.157,1.016
10028792,CANDIDATE,5.83393857,4.5813,0.010694,1.98,0.0628,87.48,1285,642.83,9.06,5597,1.699,0.969
11460462,CONFIRMED,5.03728033,2.0619,0.010281,1.55,0.0628,80.72,1321,720.22,5.95,6387,1.381,1.306
4445630,FALSE POSITIVE,5.627911313,7.08223,0.670243,81.61,0.0628,87.28,1167,438.81,9.7951,6280,1.115,1.036
3230805,CANDIDATE,6.65171459,2.325,0.011219,0.84,0.0628,88.85,713,61.01,20.23,4889,0.686,0.759
4548098,CANDIDATE,5.215752,1.13,0.00678,0.83,0.0628,88.29,1156,422.67,24.5,6202,1.122,1.213
4833421,CONFIRMED,5.766165573,3.8314,0.017485,2.27,0.0629,89.92,1159,426.48,11.711,6038,1.191,0.995
8164257,CONFIRMED,6.47539108,2.7048,0.02122,1.92,0.0629,88.31,793,93.41,16.44,4954,0.828,0.791
4073017,CANDIDATE,6.05552018,2.818,0.010451,0.92,0.063,89.33,844,119.89,16.3,5352,0.805,0.919
3735629,FALSE POSITIVE,4.664186517,4.0639,0.713388,278.81,0.063,88.88,1683,1896.44,14.84,5062,3.579,1.53
11672354,CANDIDATE,5.29655591,3.93,0.010809,1.3,0.063,87.81,1156,421.14,9.7,6268,1.1,1.188
9906688,CANDIDATE,5.82561701,3.246,0.011488,1.21,0.063,86.63,1037,273.08,10.82,5999,0.967,0.979
4770617,CONFIRMED,5.18560081,4.054,0.014547,2.34,0.0631,89.93,1314,705.79,9.931,6172,1.471,1.25
9962455,CONFIRMED,5.77721259,2.462,0.011293,2.17,0.0631,87,1260,596.37,13.24,5416,1.756,1.004
5254230,FALSE POSITIVE,7.035518449,3.5286,0.321339,24.91,0.0631,77.34,782,88.6,5.79,5288,0.71,0.675
6267535,CONFIRMED,6.07972016,7.1228,0.015794,2.32,0.0632,85.43,1111,360.77,5.91,5460,1.346,0.911
7100673,CONFIRMED,5.99273265,2.6502,0.007793,0.91,0.0632,88.08,1010,245.32,15.08,5574,1.065,0.933
4069213,FALSE POSITIVE,5.194256813,7.25775,0.183373,41.77,0.0632,86.49,1546,1349.96,6.177,6100,2.086,1.244
9965957,CONFIRMED,5.75321539,1.7948,0.03095,3.14,0.0633,85.36,920,169.44,11.38,5445,0.929,1.017
6636320,CONFIRMED,6.33125228,2.688,0.015805,1.31,0.0633,89.7,822,108.04,18.21,5383,0.759,0.851
5695615,CANDIDATE,5.4169303,7.512,0.067492,8.17,0.0633,40.2,1173,447.24,1.382,6355,1.108,1.151
3561464,CANDIDATE,4.32710579,3.872,0.008287,3.58,0.0633,89.83,2004,3805.87,8.63,5745,3.955,1.801
4851464,FALSE POSITIVE,5.548250634,6.06772,0.191456,21.49,0.0633,87.9,1088,331.99,8.094,6124,1.028,1.097
7622072,FALSE POSITIVE,6.373454978,3.9377,0.376799,51.6,0.0633,78.23,1169,441.1,6.293,5953,1.254,0.831
10141900,CONFIRMED,6.50327035,2.591,0.018135,1.67,0.0634,89.76,804,98.81,19.47,4999,0.843,0.8
4742452,CANDIDATE,5.4398033,3.256,0.008465,1,0.0634,89.39,1112,361.47,12.77,6108,1.08,1.147
11853878,CONFIRMED,7.68433346,1.4346,0.041382,2.58,0.0634,86.87,583,27.35,17.43,4402,0.572,0.575
8323764,CANDIDATE,6.714247798,3.3304,0.16913,14.78,0.0634,87.98,809,100.94,15.85,5159,0.8,0.752
12254909,CONFIRMED,5.349791,4.279,0.00997,1.29,0.0635,80.06,1156,422.79,5.03,6074,1.183,1.197
7750740,FALSE POSITIVE,5.874197307,4.26585,0.50055,59.2,0.0635,87.14,1112,361.15,14.002,6103,1.083,0.987
8618226,FALSE POSITIVE,5.882036054,5.16326,0.918743,119.09,0.0635,84.87,1114,363.01,13.226,5837,1.187,0.983
4274548,CANDIDATE,6.80082032,1.9883,0.025016,1.88,0.0636,88.43,697,55.83,21.79,4805,0.688,0.769
7509886,CONFIRMED,6.0404622,1.98,0.014443,1.3,0.0636,88.58,841,118.56,20.48,5297,0.825,0.938
6153407,CONFIRMED,5.99078221,1.699,0.009741,1.03,0.0636,84.42,987,223.93,9.71,5721,0.972,0.954
2831251,FALSE POSITIVE,5.81289843,3.979,0.008221,0.93,0.0636,87.08,1102,348.61,9.8,6175,1.041,1.013
3128552,CANDIDATE,6.13074243,2.84,0.013892,1.26,0.0636,81.36,916,166.78,6.31,5741,0.833,0.91
2578811,FALSE POSITIVE,6.2095391,2.752,0.006044,30.47,0.0637,88.93,4585,104479.02,16.52,3861,46.169,0.893
8904714,FALSE POSITIVE,5.2362026,3.148,0.42575,75.83,0.0637,73.32,1378,853.62,4.81,6176,1.631,1.255
10554999,CONFIRMED,6.400157105,2.0004,0.030148,2.52,0.0638,85.83,810,101.72,12.36,5299,0.766,0.856
8344004,CONFIRMED,5.996533443,3.3129,0.024912,2.96,0.0638,87.63,1025,260.49,12.32,5622,1.089,0.958
9509343,CANDIDATE,6.39269778,2.138,0.011795,1.21,0.0638,89.97,890,148.31,23.11,5248,0.943,0.844
4386607,FALSE POSITIVE,5.99321872,3.92,0.012997,1.23,0.0638,89.9,952,194.41,11.84,5853,0.868,0.961
5206233,FALSE POSITIVE,6.195861785,2.6078,2.43178,215.89,0.0638,72.61,883,143.74,11.31,5608,0.813,0.909
6616218,CONFIRMED,5.960400011,2.8617,0.029409,2.85,0.0639,85.57,890,148.26,10.35,5418,0.886,0.978
5903749,CANDIDATE,6.34724702,3.097,0.012538,1.35,0.0639,86.1,919,168.14,10.87,5300,0.986,0.861
9849884,FALSE POSITIVE,5.35745121,2.592,0.008114,1.65,0.0639,89.57,1457,1065.83,15.81,6123,1.86,1.208
8580438,FALSE POSITIVE,6.496031958,5.21924,0.299669,32.33,0.0639,89.7,957,198.07,12.365353,5516,0.988,0.825
3114167,CONFIRMED,6.770300385,2.0844,0.037414,2.77,0.064,86.84,812,102.87,15.21,5653,0.679,0.767
9475552,CONFIRMED,6.56606941,1.8455,0.019524,1.83,0.064,88.08,777,86.27,20.49,4818,0.856,0.809
8948424,FALSE POSITIVE,5.888835386,3.7988,5.354151,584.67,0.064,68.22,1008,243.87,16.76,5780,1,1
10290666,CONFIRMED,5.45849914,4.0448,0.015387,1.91,0.064,85.39,1099,344.32,8.08,5914,1.135,1.172
3848275,CONFIRMED,5.19492747,3.167,0.015196,2.03,0.064,89.58,1238,554.37,12.68,6415,1.224,1.293
8845221,FALSE POSITIVE,5.40346248,7.6494,0.500633,108.46,0.064,86.1,1559,1398.38,7.66,6350,1.984,1.195
10214873,FALSE POSITIVE,5.959695593,1.8383,0.011755,1.13,0.064,88.18,937,182.4,19.706945,5717,0.884,0.984
3734418,CANDIDATE,6.6254781,2.358,0.009946,0.9,0.0641,89.38,828,111.18,21.1,5211,0.832,0.799
6525946,CANDIDATE,6.78341325,3.5437,0.021665,20.75,0.0641,86.65,2628,11295.61,11.37,5096,8.769,0.763
3353050,CONFIRMED,5.0800579,5.207,0.014349,3.95,0.0641,83.85,1673,1851.94,5.94,6049,2.52,1.359
5441980,CANDIDATE,5.89399142,1.2737,0.114425,11.16,0.0641,87.99,940,185.03,24.76,5713,0.893,1.01
8509346,FALSE POSITIVE,6.099032889,4.82208,0.294356,36.68,0.0641,84.4,1183,462.81,9.1341,6356,1.141,0.941
7447200,CONFIRMED,7.972510087,2.9754,0.055326,3.22,0.0642,87.26,497,14.45,15.45,3912,0.533,0.556
5039687,FALSE POSITIVE,5.8957069,56.84,0.317724,32.41,0.0642,5.73,1002,238.37,1.3159,5956,0.934,1.017
6523351,CANDIDATE,6.06664931,1.962,0.008919,0.87,0.0643,85.17,915,165.66,10.71,5569,0.892,0.963
5091016,FALSE POSITIVE,5.76556718,3.138,0.014194,1.66,0.0643,86.34,1120,371.86,10.62,6218,1.072,1.057
6021275,CONFIRMED,6.17817366,3.2601,0.010125,1.22,0.0643,85.28,1082,324.69,9.42,5931,1.101,0.929
9458613,CONFIRMED,5.66815821,4.9064,0.009996,1.85,0.0643,88.85,1336,752.7,8.797,5900,1.694,1.1
12106934,FALSE POSITIVE,5.93717724,5.355,5.442474,594.32,0.0643,62.62,1005,241.6,13.66,5780,1,1
6184894,CONFIRMED,7.20281185,2.8305,0.039044,3.06,0.0643,89.92,794,93.79,20.2,5388,0.717,0.681
10973583,FALSE POSITIVE,6.256352128,2.3512,0.336926,30.76,0.0643,81.56,918,167.92,8.64,5772,0.836,0.903
9340411,CANDIDATE,5.1581317,7.773,0.005502,2.02,0.0643,89.64,1642,1720.62,5.128,5155,3.355,1.331
9468848,CANDIDATE,5.8877038,4.009,0.005785,0.6,0.0643,89.04,1026,262.67,11.11,6065,0.947,1.022
6936909,CONFIRMED,5.70070626,1.6408,0.018897,2.03,0.0644,88.15,1035,270.62,20.53,5993,0.986,1.093
6182849,FALSE POSITIVE,6.399107136,5.21981,0.579279,59.15,0.0644,89.04,1031,266.9,14.6415,6133,0.935,0.868
5817566,FALSE POSITIVE,4.206070484,10.6988,0.496418,172.66,0.0644,75,2547,9955.22,3.6659,8212,3.185,2.016
6449291,FALSE POSITIVE,5.7768734,5.762,0.013266,3.13,0.0644,56.41,1399,905,1.797,5473,2.162,1.065
11404644,CANDIDATE,5.902596818,5.5711,0.215997,25.8,0.0645,89.02,1123,376.53,9.7742,6184,1.094,1.022
8916492,FALSE POSITIVE,4.02378908,3.237,0.005568,2.24,0.0646,83.94,2504,9293.19,6.77,7516,3.685,2.218
5282049,FALSE POSITIVE,5.910371418,3.88962,0.120663,12.62,0.0646,89.71,1053,290.83,13.0035,6200,0.958,1.029
12120307,CONFIRMED,5.61357653,2.905,0.011749,1.41,0.0646,89.54,1165,435.61,14.84,6398,1.101,1.141
9390653,CONFIRMED,9.549277089,1.5832,0.038907,1.57,0.0646,89.92,374,4.62,47.77,3547,0.369,0.396
10064256,CONFIRMED,5.95958637,2.899,0.010427,1.02,0.0646,89.03,897,153.48,15.35,5452,0.9,1.012
9569711,CONFIRMED,6.05919881,1.365,0.011561,1.21,0.0646,89.19,976,214.55,30.9,5734,0.962,0.977
9277210,FALSE POSITIVE,4.9432827,40.01,0.004963,1.21,0.0646,59.01,1739,2161.95,1.107,6701,2.236,1.472
8953059,FALSE POSITIVE,5.499941387,5.1339,0.184697,23.34,0.0646,89.99,1202,492.27,9.71993,6435,1.157,1.186
3560301,FALSE POSITIVE,4.6484156,38.1939,0.013299,5.06,0.0647,19.59,2259,6152.88,1.0276,6980,3.482,1.671
5959719,CONFIRMED,6.73808701,2.591,0.008644,0.73,0.0647,89.57,786,90.19,19.83,5168,0.769,0.793
10873260,CONFIRMED,5.852968845,4.5973,0.031249,3.46,0.0647,88.11,1056,293.93,9.57,6050,1.013,1.05
10257229,CANDIDATE,5.75651958,2.309,0.007466,0.83,0.0647,89.24,1089,332.97,18.61,6208,1.024,1.086
6451368,CANDIDATE,5.3360574,3.877,0.00685,1.52,0.0647,89.97,1667,1823.9,10.6,6742,2.032,1.267
6277410,CANDIDATE,6.32589574,1.383,0.012726,1.14,0.0647,89.7,901,156.27,34.8,5749,0.818,0.907
5731312,FALSE POSITIVE,7.946367138,2.58667,0.575498,36.01,0.0647,88.92,629,36.92,33.842,4789,0.573,0.571
8395660,CONFIRMED,6.164876,3.262,0.007192,0.79,0.0648,86.69,1021,256.35,11.19,5854,1.012,0.951
10925104,CONFIRMED,8.041347775,2.6332,0.02196,1.29,0.0648,89.36,507,15.59,23.07,3980,0.54,0.56
11714231,CONFIRMED,5.8660127,3.985,0.012764,1.45,0.0648,86.8,1064,302.77,9.67,6020,1.04,1.051
7289338,CANDIDATE,5.77451117,3.752,0.011499,1.87,0.0648,88.21,1232,544.74,11.18,5821,1.492,1.088
4913852,CONFIRMED,8.11437482,2.2736,0.037204,2.1,0.0649,88.61,460,10.55,23.58,3692,0.517,0.553
8564674,CONFIRMED,5.92972237,2.518,0.018387,1.92,0.0649,89.85,972,210.95,18.31,5741,0.956,1.035
6444896,CONFIRMED,19.5352551,1.013,0.041128,0.53,0.0649,89.65,161,0.16,113.4,2703,0.118,0.096
8094120,CANDIDATE,5.6795377,3.757,0.00668,1.16,0.0649,89.02,1420,961.1,11.42,6514,1.585,1.127
2834463,CANDIDATE,5.88836941,1.05,0.01018,1.21,0.0649,89.66,1125,379.27,42,6243,1.084,1.048
11337372,CONFIRMED,6.53194024,3.3351,0.028965,3.09,0.065,84.79,907,159.66,9.14,5301,0.977,0.856
9210387,CONFIRMED,5.90608902,2.409,0.016855,1.77,0.065,89.93,1012,247.83,19.04,5966,0.961,1.049
5552562,CANDIDATE,5.93218209,4.507,0.013028,1.39,0.065,89.46,1000,235.68,10.16,5843,0.977,1.036
10907132,CANDIDATE,5.89089509,2.402,0.015019,1.54,0.065,89.12,985,223.02,18.28,5869,0.942,1.054
8192911,FALSE POSITIVE,7.53887442,3.147,0.018224,1.33,0.0651,86.81,751,75.14,13.07,5318,0.667,0.646
3953106,FALSE POSITIVE,6.58729511,8.3582,0.378369,58.09,0.0651,84.19,1152,416.15,7.1362,5619,1.406,0.848
8429817,CANDIDATE,6.263491873,0.8513,0.049515,6.46,0.0651,89.95,1180,458.5,58.93,6247,1.194,0.936
4725681,CONFIRMED,8.29561738,1.3421,0.03178,1.82,0.0652,87.95,469,11.39,24.8,3747,0.524,0.536
9092504,CONFIRMED,6.46004728,1.979,0.020507,1.8,0.0652,86.82,883,144.06,14.92,5704,0.804,0.897
3660581,CANDIDATE,4.72519164,3.751,0.009524,3.98,0.0652,85.62,2250,6060.79,7.85,6655,3.831,1.653
7175184,CONFIRMED,5.88527364,1.9531,0.010194,1.59,0.0653,88.06,1253,583.47,18.35,6070,1.431,1.072
8328916,CANDIDATE,6.07855,3.408,0.009391,1.14,0.0653,88.24,1115,365.15,12.96,6119,1.114,1.003
9934274,FALSE POSITIVE,4.99471597,3.44,0.007112,2.2,0.0653,85.05,1861,2836.06,8.09,6409,2.83,1.485
7825899,CONFIRMED,6.308201629,2.9785,0.032418,2.96,0.0654,89.9,819,106.44,16.707,5191,0.837,0.937
8655354,FALSE POSITIVE,6.71969089,3.0231,0.046245,4.37,0.0654,80.64,952,194.18,6.06,5931,0.866,0.825
1724719,CONFIRMED,5.79179934,3.474,0.011738,1.69,0.0654,81.51,1222,528.14,6.07,6174,1.318,1.109
8741470,CANDIDATE,6.23968392,0.668,0.012425,1.55,0.0654,89.27,1060,299.03,53.6,5751,1.143,0.956
11618569,CANDIDATE,5.75902182,2.687,0.007804,0.91,0.0654,88.79,1112,362.12,15.61,6247,1.066,1.122
11566256,CONFIRMED,5.78387049,1.3966,0.018724,2.07,0.0655,89.59,1051,288.69,31.42,6063,1.012,1.117
9837828,CANDIDATE,6.80899076,2.077,0.957505,89.29,0.0655,77.92,795,94.48,9.07,4992,0.854,0.81
8056651,FALSE POSITIVE,5.5834987,2.484,0.009401,1.41,0.0655,85.94,1317,711.41,10.9,6517,1.375,1.203
9480189,CONFIRMED,6.581477136,3.0896,0.042884,4.56,0.0656,89.53,881,142.63,16.835,5188,0.973,0.868
9471268,CONFIRMED,6.76690759,1.7062,0.015191,1.31,0.0656,88.43,781,87.79,23.7,5103,0.789,0.82
7428736,CONFIRMED,7.06321927,2.411,0.01355,1.21,0.0656,88.31,827,110.22,18.92,5305,0.818,0.753
5872150,FALSE POSITIVE,5.92240377,3.691,0.023559,2.77,0.0656,78.63,1087,329.86,4.81,6081,1.077,1.072
5597970,FALSE POSITIVE,6.71738328,3.60057,0.368371,37.65,0.0656,89.53,883,143.87,19.387,5301,0.936,0.833
11241560,CANDIDATE,6.96197304,2.806,0.010933,0.97,0.0656,89.69,778,86.68,19.07,5008,0.814,0.775
5728283,FALSE POSITIVE,6.198273591,7.53837,0.202041,19.81,0.0657,87.29,985,222.23,7.2745,6038,0.898,0.982
10407482,CONFIRMED,6.30558387,2.619,0.013131,2.52,0.0657,87.71,1125,378.9,15.02,4934,1.756,0.952
11290515,CANDIDATE,5.8943338,3.475,0.00489,0.61,0.0657,89.99,1092,335.9,13.033,5929,1.145,1.087
9489524,CONFIRMED,6.8873113,2.214,0.00857,0.72,0.0657,88.66,788,90.91,20.98,5208,0.772,0.796
9588862,CANDIDATE,5.89773974,2.243,0.008134,1,0.0657,89.38,1150,414.11,20.02,6300,1.126,1.082
9412760,CONFIRMED,7.41556471,1.973,0.011162,0.79,0.0658,89.05,622,35.37,26.2,4500,0.646,0.71
4157325,CONFIRMED,6.31943553,3.3422,0.024241,2.71,0.0658,85.42,986,223.15,9.7,5670,1.022,0.949
8013439,CONFIRMED,5.62904396,3.7295,0.005805,1.39,0.0658,88.8,1576,1459.41,11.29,6197,2.188,1.198
9209624,CONFIRMED,6.79164656,3.343,0.009257,1.01,0.0658,89.55,994,230.81,15.56,5772,1.003,0.824
2572029,CANDIDATE,6.0059966,3.096,0.005742,0.73,0.0658,89.48,1130,385.87,14.78,6103,1.16,1.05
11754430,CONFIRMED,6.15828666,6.329,0.007218,1.2,0.0658,84.39,1212,510.35,6.09,5710,1.524,1.003
11455484,FALSE POSITIVE,6.142812722,6.0751,0.292113,31.9,0.0658,87.06,994,230.71,9.314,5780,1,1
9649222,FALSE POSITIVE,5.918619554,3.94804,0.282768,29.98,0.0658,88.98,1009,245.42,14.4118,5957,0.971,1.083
5272878,CONFIRMED,6.365839713,2.9721,0.026275,2.44,0.0659,87.92,914,165.33,14.46,5776,0.849,0.939
10916600,CONFIRMED,5.57654782,3.673,0.006836,0.92,0.0659,87.54,1183,462.81,10.47,6187,1.238,1.23
7673192,CONFIRMED,6.12479773,3.466,0.011473,1.51,0.0659,84.71,1140,399.43,8.57,6052,1.202,1.015
6021275,CONFIRMED,6.41491277,3.3629,0.011625,1.4,0.0659,83.44,1069,309.12,7.6,5931,1.101,0.929
4752451,FALSE POSITIVE,6.41496453,3.9015,0.19961,25.79,0.0659,61.93,1153,417.97,2.52,6170,1.183,0.927
12268220,FALSE POSITIVE,4.42158021,10.4532,0.499778,188.89,0.0659,70.16,2565,10243.23,3.377,8026,3.461,1.95
5283542,FALSE POSITIVE,5.97581754,3.065,0.035468,3.86,0.066,81.71,1047,284.25,6.53,6108,0.997,1.072
2721030,CONFIRMED,6.10027621,4.7476,0.025279,2.59,0.066,89.92,990,227.15,10.081,5957,0.937,1.026
8935810,CONFIRMED,6.230335,1.6493,0.039196,3.7,0.066,87.55,875,138.33,18.88,5477,0.865,0.983
7512982,CANDIDATE,7.00447892,2.669,0.013481,1.19,0.066,89.6,754,76.26,20.14,4883,0.808,0.779
4861736,FALSE POSITIVE,6.277827312,8.6841,0.050019,4.87,0.066,69.04,985,222.45,2.6567,6077,0.891,0.974
6350031,CANDIDATE,5.1779065,5.366,0.010359,2.93,0.066,89.44,1636,1692.64,7.45,5921,2.589,1.427
4263293,CONFIRMED,8.45746636,2.2906,0.03274,1.87,0.0661,89.58,540,20.08,28.53,4347,0.524,0.537
9411317,FALSE POSITIVE,8.2904597,2.6002,0.387641,23.96,0.0661,89.24,594,29.41,32.18,4601,0.566,0.559
4455231,CONFIRMED,6.09747233,3.431,0.013336,2.22,0.0662,89.95,1197,485.84,13.768,5661,1.522,1.04
4043190,CONFIRMED,6.40087137,2.5561,0.012298,1.91,0.0662,85.17,1109,357.44,10.23,5426,1.421,0.943
11153121,CANDIDATE,6.33027476,3.67,0.00871,1.02,0.0662,88.24,1046,283.31,12.58,5900,1.07,0.964
8261920,CONFIRMED,7.72513619,2.042,0.024589,1.71,0.0662,84.97,581,26.91,10.88,4245,0.637,0.649
10880507,CONFIRMED,6.4802138,3.27,0.011743,1.26,0.0662,86.12,934,180.05,10.71,5496,0.983,0.92
4073707,FALSE POSITIVE,6.282033445,8.3777,1.359118,144.85,0.0662,78.75,1029,264.78,9.107,6074,0.976,0.979
9827149,FALSE POSITIVE,5.9703813,0.669,0.016021,1.69,0.0662,88.81,981,218.94,34.338,5825,0.965,1.083
7960547,FALSE POSITIVE,6.767341062,4.49213,0.573978,52.84,0.0662,87.43,933,178.98,16.123,5926,0.843,0.844
11074835,CONFIRMED,6.03355539,10.049,0.008535,3.34,0.0663,85.42,1598,1540.84,4.387,4924,3.588,1.066
12107021,FALSE POSITIVE,5.93719982,3.95,0.013146,1.47,0.0663,84.56,1059,297.14,7.89,6102,1.026,1.099
6019971,CANDIDATE,7.1356633,1.789,0.015893,1.38,0.0663,88.03,751,75.39,21.4,4926,0.793,0.763
9787239,CONFIRMED,8.75209691,2.3742,0.0337,1.83,0.0664,89.97,451,9.76,29.11,3731,0.498,0.509
11754553,CONFIRMED,7.8774163,2.0805,0.03209,2.16,0.0665,89.92,553,22.18,29.84,4126,0.615,0.633
10555375,FALSE POSITIVE,5.80181368,4.119,0.019721,4.52,0.0665,74.49,1491,1168.82,3.62,6020,2.097,1.162
6382217,CONFIRMED,8.41100305,2.4553,0.030498,1.8,0.0665,85.99,472,11.71,12.94,3757,0.539,0.552
5728139,CONFIRMED,5.334082429,6.2226,0.062872,13.08,0.0665,89.63,1495,1180.64,6.9812,6332,1.905,1.373
4055774,FALSE POSITIVE,6.58738839,4.758,0.015075,1.35,0.0665,86.75,871,136.02,9.23,5616,0.822,0.907
10905239,CONFIRMED,6.02977241,3.961,0.006767,1.18,0.0665,88,1204,496.46,10.87,5576,1.593,1.074
8453191,FALSE POSITIVE,5.776764285,6.99715,0.519355,117.51,0.0665,83.6,1542,1336.82,7.8951,6263,2.072,1.173
