# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jun 26 22:07:03 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
#
kepid,koi_disposition,koi_period,koi_duration,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_srad,koi_smass
1575873,FALSE POSITIVE,0.629001455,1.26300,0.003604,0.81,0.0160,84.20,3375.0,30567.67,3.610000,6739.00,2.0590,1.3750
10669994,CONFIRMED,2.716036640,1.74400,0.009258,1.05,0.0396,87.67,1360.0,807.43,10.820000,6011.00,1.0410,1.1190
7801070,CANDIDATE,75.878134400,1.38300,0.031915,3.39,0.3378,89.87,417.0,7.18,316.000000,5579.00,0.9720,0.8930
11449918,FALSE POSITIVE,374.590030000,15.19000,0.014807,1.34,0.9460,89.95,227.0,0.62,190.900000,5497.00,0.8270,0.8060
4172805,CANDIDATE,147.661729000,6.20700,0.029669,1.59,0.4401,90.00,176.0,0.23,187.100000,3788.00,0.4900,0.5200
5126182,CANDIDATE,13.002917160,3.05800,0.014670,1.28,0.1037,88.32,710.0,60.11,23.840000,5796.00,0.8000,0.8820
3750350,FALSE POSITIVE,319.306330000,6.74000,0.011406,1.26,0.9383,89.99,279.0,1.44,364.000000,6095.00,1.0140,1.0800
8949925,CANDIDATE,42.029229800,8.49900,0.017546,2.33,0.2422,89.98,578.0,26.46,38.440000,5850.00,1.2170,1.0720
4584865,FALSE POSITIVE,1.752540870,4.09800,0.006210,1.41,0.0305,78.50,2423.0,8141.84,2.840000,6660.00,2.0740,1.2300
9642018,CANDIDATE,0.505111993,0.40530,0.018445,1.58,0.0119,81.27,1886.0,2970.58,5.540000,5262.00,0.7830,0.8750
11968463,FALSE POSITIVE,0.646745436,1.18800,0.012277,1.49,0.0154,58.91,2373.0,7468.24,1.823000,6325.00,1.1120,1.1570
9183378,CONFIRMED,3.385574450,1.87900,0.010068,1.63,0.0432,89.47,1476.0,1122.90,13.800000,5718.00,1.4800,0.9360
11188254,FALSE POSITIVE,2.754024000,4.15000,0.012927,1.68,0.0395,78.50,1553.0,1374.41,3.670000,6419.00,1.1880,1.0730
1724513,FALSE POSITIVE,1.975208831,1.51300,0.008328,1.59,0.0326,86.18,2064.0,4299.89,8.400000,6401.00,1.7440,1.1850
9535876,FALSE POSITIVE,0.960843605,3.22000,0.155362,19.15,0.0197,19.29,1904.0,3120.32,1.211000,5708.00,1.1290,1.1120
5817533,FALSE POSITIVE,4.206109000,5.16000,0.010435,0.91,0.0470,83.15,999.0,235.01,5.090000,5480.00,0.8020,0.7800
7681230,FALSE POSITIVE,0.962590772,1.25690,0.271721,31.51,0.0198,54.79,2026.0,3989.37,2.140000,6274.00,1.0620,1.1150
7596240,CONFIRMED,13.399755500,3.53400,0.012052,1.51,0.1168,89.21,886.0,145.65,27.230000,6401.00,1.1500,1.1830
7661893,CANDIDATE,2.493853480,1.41400,0.006317,0.59,0.0333,88.52,1251.0,579.64,12.820000,5615.00,0.8500,0.7900
3448456,FALSE POSITIVE,0.776950288,1.28800,0.018230,1.72,0.0163,89.43,1882.0,2974.07,4.724000,5861.00,0.8650,0.9570
12107008,FALSE POSITIVE,5.937256280,3.63900,0.009854,0.86,0.0577,88.30,891.0,148.97,11.820000,5428.00,0.7990,0.7270
9776794,CANDIDATE,18.222117680,2.04400,0.071242,7.45,0.1291,88.18,620.0,34.99,30.600000,5162.00,0.9580,0.8620
7427764,CONFIRMED,4.563836970,2.27100,0.013000,1.22,0.0510,88.56,980.0,218.18,14.520000,5408.00,0.8610,0.8480
7673192,CANDIDATE,16.534002200,4.06300,0.008904,1.17,0.1278,88.88,819.0,106.21,26.800000,6052.00,1.2020,1.0150
4754831,FALSE POSITIVE,55.119831000,4.70300,0.010237,1.68,0.2999,89.38,622.0,35.48,72.500000,6297.00,1.5060,1.1800
4754831,FALSE POSITIVE,25.641611700,5.50000,0.010701,1.76,0.1800,88.81,803.0,98.50,29.600000,6297.00,1.5060,1.1800
9899630,FALSE POSITIVE,1.332584550,5.77000,0.152990,15.89,0.0239,15.22,1680.0,1884.66,1.182000,6039.00,0.9510,1.0270
4367528,FALSE POSITIVE,350.810290000,11.29000,0.021345,2.86,1.0199,89.95,282.0,1.51,224.100000,5841.00,1.2260,1.1480
8416523,CONFIRMED,0.341842017,1.15540,0.021058,1.72,0.0089,40.98,2023.0,3991.16,1.268000,5016.00,0.7470,0.8170
11124436,CANDIDATE,13.948219700,7.68600,0.009882,2.53,0.1235,89.18,1063.0,301.80,13.750000,5529.00,2.3460,1.2910
5780855,CANDIDATE,5.675779990,3.55400,0.007755,1.22,0.0678,80.26,1357.0,802.11,5.380000,6681.00,1.4380,1.2940
3751231,FALSE POSITIVE,0.570953851,0.99800,0.008053,1.01,0.0143,89.24,2464.0,8688.17,4.440000,6238.00,1.1450,1.1930
9491832,CANDIDATE,49.564693000,8.54000,0.010347,1.63,0.2835,88.81,588.0,28.19,32.900000,5907.00,1.4420,1.2340
7816665,FALSE POSITIVE,4.292582580,3.06900,0.017821,1.87,0.0524,88.11,1161.0,428.77,10.280000,6137.00,0.9630,1.0380
9535881,FALSE POSITIVE,0.960842633,2.64410,0.387208,67.53,0.0215,36.81,2808.0,14655.53,1.675000,7381.00,1.5970,1.4290
11616596,FALSE POSITIVE,14.589392800,15.54000,,,,,,102.46,,,,
9872831,CONFIRMED,5.495485330,2.46100,0.008542,1.30,0.0614,89.31,1293.0,661.04,16.870000,6157.00,1.3920,1.0200
2852941,CANDIDATE,2.894947090,3.25400,0.006304,1.16,0.0447,88.38,1919.0,3204.25,6.742000,7087.00,1.6840,1.4180
8508126,FALSE POSITIVE,0.980505042,1.40680,0.227897,26.35,0.0191,45.80,1904.0,3100.61,1.730000,5794.00,1.0590,0.9630
12306058,CONFIRMED,20.485389300,10.22900,0.009922,3.60,0.1530,84.53,1015.0,251.16,8.760000,4938.00,3.3240,1.1360
8507475,CONFIRMED,3.582738370,1.52300,0.017176,1.64,0.0445,89.55,1064.0,302.74,18.110000,5448.00,0.8720,0.9120
8773015,CONFIRMED,15.604841000,4.54300,0.008408,1.57,0.1266,87.81,1013.0,248.62,18.690000,6254.00,1.7060,1.1100
4754831,FALSE POSITIVE,75.681309000,11.62000,0.009952,1.64,0.3705,89.38,560.0,23.25,39.700000,6297.00,1.5060,1.1800
10647452,CANDIDATE,0.762950224,1.13300,0.012509,1.00,0.0151,87.81,1651.0,1763.73,5.150000,5385.00,0.7310,0.7970
3531231,FALSE POSITIVE,62.060783000,28.20300,0.024658,2.11,0.2906,82.77,400.0,6.07,7.370000,5526.00,0.7840,0.8500
4773392,CANDIDATE,170.995748000,3.88000,0.022611,4.90,0.6757,89.76,463.0,10.86,197.100000,6127.00,1.9830,1.4050
5471489,FALSE POSITIVE,12.425273500,20.75600,0.008491,2.37,0.1117,87.86,1299.0,673.53,4.585000,6156.00,2.5570,1.2020
5471489,FALSE POSITIVE,39.282040500,3.34400,0.251528,58.67,0.2318,85.37,823.0,108.22,14.590000,6143.00,2.1360,1.0740
9011874,FALSE POSITIVE,361.545612490,25.28000,,,,,,,,,,
9936080,CANDIDATE,19.565080100,4.24200,0.007198,0.97,0.1465,89.96,791.0,92.77,35.480000,6180.00,1.2350,1.0900
9936080,FALSE POSITIVE,355.799780000,5.97200,0.012292,1.87,1.0419,89.95,324.0,2.60,414.000000,6350.00,1.3940,1.1880
8611344,FALSE POSITIVE,410.993890000,12.01000,0.021318,2.09,1.0838,89.95,220.0,0.55,252.000000,5471.00,0.8980,1.0020
9518651,FALSE POSITIVE,2.178237520,2.25900,0.006094,0.64,0.0318,89.71,1473.0,1114.80,7.430000,6052.00,0.9690,0.9050
2305311,FALSE POSITIVE,1.404674486,5.05600,0.012880,0.86,0.0208,58.44,1126.0,379.50,1.551000,4716.00,0.6090,0.6030
6383595,FALSE POSITIVE,24.909743600,3.85600,0.011694,2.24,0.1788,89.38,912.0,163.58,41.200000,6596.00,1.7570,1.2270
11080405,CONFIRMED,12.310135100,3.79700,0.016487,1.51,0.0968,87.21,651.0,42.42,16.090000,5009.00,0.8400,0.7970
11509504,CONFIRMED,2.615765150,2.77700,0.010133,1.06,0.0364,87.98,1379.0,851.60,7.070000,6088.00,0.9580,0.9340
6599949,FALSE POSITIVE,409.245200000,13.06000,0.021076,2.10,1.0364,89.95,244.0,0.84,244.300000,5910.00,0.9110,0.8860
11611275,CONFIRMED,6.942452160,3.49100,0.011886,1.34,0.0743,87.95,1003.0,239.39,13.520000,6108.00,1.0300,1.1320
6290935,CANDIDATE,5.533120060,3.48600,0.006746,1.05,0.0622,88.53,1303.0,680.77,11.680000,6170.00,1.4250,1.0470
12734396,CANDIDATE,200.721168000,9.91000,0.025993,3.32,0.6577,89.91,327.0,2.72,154.600000,5566.00,1.1700,0.9400
11612280,CONFIRMED,9.406136400,4.88200,0.008249,1.14,0.0878,88.33,981.0,219.36,13.660000,5855.00,1.2680,1.0200
5536715,FALSE POSITIVE,0.935086665,1.12000,0.008000,1.18,0.0203,85.37,2431.0,8250.80,5.710000,6762.00,1.3480,1.2760
8149484,FALSE POSITIVE,1.489457454,3.02800,0.006921,1.58,0.0278,87.41,2415.0,8026.60,3.780000,6316.00,2.0870,1.2850
12407623,FALSE POSITIVE,1.181165291,1.01300,0.018593,1.52,0.0201,84.94,1398.0,905.88,7.160000,5203.00,0.7470,0.7790
11444514,CONFIRMED,66.373298000,8.55900,0.018689,1.99,0.3237,89.98,471.0,11.59,60.300000,6143.00,0.9760,1.0270
9886361,CONFIRMED,13.611650240,7.61700,0.008943,1.46,0.1211,89.53,958.0,198.73,13.701000,6170.00,1.4990,1.2820
9702006,CONFIRMED,6.245646330,2.45900,0.013744,1.06,0.0607,87.87,731.0,67.62,15.960000,4858.00,0.7070,0.7860
6778008,FALSE POSITIVE,0.945829261,1.71500,0.009199,0.86,0.0185,85.41,1790.0,2433.01,4.075000,5959.00,0.8590,0.9480
8278685,CANDIDATE,10.861416300,6.02000,0.009066,1.01,0.0983,79.60,899.0,154.68,5.200000,6339.00,1.0170,1.0690
8308260,FALSE POSITIVE,0.973160836,0.86400,0.010870,1.22,0.0200,89.78,1932.0,3303.84,8.710000,6108.00,1.0300,1.1320
8492101,FALSE POSITIVE,4.059437490,3.24500,0.011692,2.11,0.0490,77.60,1295.0,664.54,4.260000,5051.00,1.6550,0.9490
6103377,CANDIDATE,7.039651410,3.14100,0.016479,2.72,0.0747,86.03,1171.0,445.49,11.230000,5902.00,1.5130,1.1200
3660581,CANDIDATE,4.725191640,3.75100,0.009524,3.98,0.0652,85.62,2250.0,6060.79,7.850000,6655.00,3.8310,1.6530
6343576,FALSE POSITIVE,6.399037780,3.15000,0.012334,6.54,0.0799,89.10,1780.0,2376.40,15.270000,5178.00,4.8560,1.6600
10794974,CANDIDATE,66.643456500,2.38500,0.023533,2.99,0.3301,89.05,476.0,12.17,59.500000,5751.00,1.1640,1.0790
2449101,FALSE POSITIVE,0.739761008,7.58900,0.253101,9.67,0.0113,9.74,839.0,117.05,1.254000,3417.00,0.3500,0.3540
7259249,FALSE POSITIVE,0.950735805,1.14340,0.012630,1.39,0.0196,83.90,1908.0,3129.59,5.370000,6039.00,1.0050,1.1080
8678691,FALSE POSITIVE,369.819993000,20.23200,0.046393,4.25,0.9376,89.38,201.0,0.38,70.200000,4806.00,0.8390,0.8010
9640924,FALSE POSITIVE,2.178159350,1.83900,0.010175,1.22,0.0344,86.38,1561.0,1398.42,7.960000,6258.00,1.0980,1.1390
3558849,CANDIDATE,160.850075000,9.42700,0.020695,3.41,0.6188,89.50,413.0,6.87,87.400000,5999.00,1.5070,1.2250
11151677,FALSE POSITIVE,0.720460644,1.78460,0.323073,37.33,0.0163,42.08,2240.0,5954.82,1.713000,6304.00,1.0580,1.1100
11037128,FALSE POSITIVE,3.794872100,1.71300,0.185948,16.10,0.0455,71.52,1083.0,325.63,3.680000,5883.00,0.7930,0.8810
6587002,CONFIRMED,122.080495300,4.05400,0.034713,2.92,0.4484,89.40,297.0,1.83,90.700000,5132.00,0.7700,0.8050
5175024,CANDIDATE,6.261422700,4.77900,0.006608,0.81,0.0677,89.61,1146.0,407.58,10.070000,6384.00,1.1210,1.0460
10991114,CANDIDATE,3.703867410,1.41000,0.010182,0.86,0.0446,89.91,1012.0,247.20,20.260000,5496.00,0.7760,0.8690
11969092,FALSE POSITIVE,0.638437699,0.30280,0.027548,2.48,0.0141,83.43,1709.0,2024.34,7.910000,5073.00,0.8240,0.9220
2570773,FALSE POSITIVE,1.891285100,6.18200,0.258518,19.96,0.0270,32.77,1061.0,299.44,1.446000,4700.00,0.7070,0.7340
4945764,CANDIDATE,19.875135500,8.04100,0.011384,2.49,0.1658,83.44,1061.0,299.47,8.040000,6918.00,2.0040,1.5360
6356885,FALSE POSITIVE,343.420460000,11.11000,0.020371,2.15,0.9617,89.95,270.0,1.27,226.100000,6115.00,0.9670,0.9990
3542542,FALSE POSITIVE,3.471481640,4.67900,0.010883,0.85,0.0415,79.92,970.0,209.73,4.110000,5297.00,0.7160,0.8000
11718389,CONFIRMED,5.943734920,1.84700,0.015359,1.14,0.0563,89.54,674.0,48.82,24.500000,4391.00,0.6820,0.6710
11124703,FALSE POSITIVE,244.603730000,10.87000,0.024937,2.10,0.7253,89.95,235.0,0.72,170.100000,5166.00,0.7710,0.8530
10329196,CONFIRMED,85.756791900,5.69500,0.012371,2.99,0.3912,89.51,528.0,18.44,82.600000,5037.00,2.2130,1.0830
10604592,CONFIRMED,2.186601880,1.58500,0.011617,0.98,0.0299,82.31,1099.0,345.07,6.190000,4904.00,0.7720,0.7450
9834731,CANDIDATE,7.292989100,4.05300,0.007800,0.73,0.0723,89.95,904.0,158.19,13.860000,5959.00,0.8560,0.9450
9593773,FALSE POSITIVE,3.133935600,4.47700,0.014258,1.58,0.0432,77.85,1315.0,704.95,3.650000,6137.00,1.0180,1.0860
9285568,CONFIRMED,2.553150310,1.84900,0.012589,1.25,0.0366,88.19,1312.0,699.70,10.150000,5970.00,0.9080,0.9960
7604328,CONFIRMED,2.936587946,1.89520,0.017796,1.77,0.0372,82.32,1190.0,473.18,6.460000,5455.00,0.9090,0.7950
9514372,CANDIDATE,145.786556000,4.89100,0.017576,1.82,0.5250,89.97,331.0,2.84,229.700000,5578.00,0.9500,0.9050
9777757,FALSE POSITIVE,1.332542120,3.84800,0.005929,1.45,0.0262,72.12,2694.0,12477.61,2.156000,6613.00,2.2370,1.3550
7103919,CONFIRMED,10.776994400,2.61600,0.012328,1.15,0.0871,89.87,752.0,75.83,31.790000,5455.00,0.8520,0.7590
3762750,CANDIDATE,2.509334400,1.83300,0.012490,1.47,0.0377,89.90,1483.0,1143.04,10.600000,6278.00,1.0810,1.1320
8645191,FALSE POSITIVE,0.918921494,0.94250,0.016414,1.49,0.0180,89.92,1697.0,1960.12,7.590000,5655.00,0.8330,0.9260
10722485,CONFIRMED,7.849318770,3.74700,0.007513,0.81,0.0726,89.62,925.0,172.98,16.040000,5678.00,0.9900,0.8280
9717958,FALSE POSITIVE,67.712598800,1.53800,0.893389,82.63,0.3094,88.81,460.0,10.63,87.000000,6309.00,0.8470,0.8600
8128067,FALSE POSITIVE,12.428557600,13.98000,0.026996,2.22,0.0987,75.61,669.0,47.26,3.590000,5492.00,0.7520,0.8410
7703910,FALSE POSITIVE,1.275511306,1.88900,0.007605,0.84,0.0229,89.88,1739.0,2160.97,5.230000,5921.00,1.0150,0.9840
7777818,FALSE POSITIVE,5.781599560,2.22200,0.008268,1.70,0.0700,87.51,1475.0,1117.19,15.170000,6443.00,1.8840,1.3710
9851360,FALSE POSITIVE,8.480501900,8.34500,0.015658,1.26,0.0726,67.04,781.0,87.82,2.490000,5555.00,0.7370,0.7090
9886361,CANDIDATE,24.560710700,8.67900,0.006883,1.13,0.1794,88.94,787.0,90.55,20.220000,6170.00,1.4990,1.2820
6937529,CONFIRMED,2.946489350,3.15500,0.006963,0.89,0.0427,89.92,1497.0,1187.50,7.208000,6481.00,1.1710,1.1940
9490653,FALSE POSITIVE,1.227986164,1.55100,0.011491,1.17,0.0214,84.97,1673.0,1846.47,5.440000,5746.00,0.9310,0.8610
3328027,FALSE POSITIVE,2.115488830,4.00800,0.012211,1.29,0.0329,81.96,1426.0,978.38,3.610000,5952.00,0.9710,1.0570
3644631,FALSE POSITIVE,358.962470000,23.49000,0.023964,2.37,0.9901,89.78,242.0,0.81,108.800000,5743.00,0.9040,1.0030
9640931,FALSE POSITIVE,2.178151960,2.44500,0.014314,1.09,0.0302,87.22,1139.0,395.98,6.580000,5357.00,0.7000,0.7750
5125196,FALSE POSITIVE,342.315407000,12.47600,0.024761,3.15,1.0088,89.95,304.0,2.03,210.800000,6425.00,1.1640,1.1680
9640962,FALSE POSITIVE,1.089077224,2.70500,0.011046,1.00,0.0199,86.20,1458.0,1068.22,3.106000,5118.00,0.8300,0.8830
5097454,FALSE POSITIVE,1.288066288,6.46160,0.499342,34.84,0.0199,35.12,1310.0,692.00,1.684000,5233.00,0.6390,0.6270
12737015,CANDIDATE,24.668383100,8.55600,0.010372,1.76,0.1786,87.12,788.0,91.32,14.920000,6059.00,1.5540,1.2490
3663141,FALSE POSITIVE,2.318942840,5.32100,0.008010,0.87,0.0344,73.20,1375.0,844.12,2.490000,5780.00,1.0000,1.0000
5177859,CONFIRMED,6.984721430,2.72400,0.008855,1.19,0.0726,88.54,1059.0,297.15,17.690000,5839.00,1.2270,1.0440
8482059,CANDIDATE,349.410470000,15.02000,0.023379,2.41,0.9902,89.95,253.0,0.97,174.900000,5878.00,0.9450,1.0580
4568117,FALSE POSITIVE,0.562563871,1.59100,0.005506,0.69,0.0140,82.10,2626.0,11201.45,2.619000,6577.00,1.1450,1.1540
10342248,FALSE POSITIVE,0.933734580,4.36400,0.010647,0.93,0.0180,68.36,1573.0,1446.48,1.558000,5335.00,0.8040,0.8910
9777290,FALSE POSITIVE,1.332519480,3.73300,0.014180,1.64,0.0236,81.19,1751.0,2218.21,2.630000,5926.00,1.0580,0.9820
8548427,FALSE POSITIVE,168.846630000,9.75000,0.013345,1.45,0.6188,89.95,329.0,2.78,133.000000,5897.00,0.9920,1.1060
9286088,CANDIDATE,14.816292500,4.97300,0.010848,1.57,0.1253,85.99,912.0,163.33,12.250000,6356.00,1.3250,1.1910
6289344,FALSE POSITIVE,160.412202200,4.92000,0.056029,4.45,0.5375,89.62,270.0,1.26,136.200000,5269.00,0.7270,0.8120
6937529,CANDIDATE,3.981670880,3.60900,0.006188,0.79,0.0522,88.81,1356.0,798.79,8.320000,6484.00,1.1730,1.1950
9883606,CONFIRMED,4.341953120,2.59800,0.007868,0.94,0.0527,89.47,1236.0,552.70,12.790000,6164.00,1.0900,1.0320
5860968,CONFIRMED,122.358116000,10.76800,0.017273,2.15,0.4823,89.83,407.0,6.46,85.500000,5998.00,1.1390,0.9980
3645438,CONFIRMED,7.298142000,3.02400,0.017565,1.60,0.0689,88.63,786.0,90.04,17.180000,5119.00,0.8340,0.8180
8480582,CONFIRMED,18.501089800,3.17900,0.020176,1.62,0.1275,88.72,555.0,22.40,32.200000,5242.00,0.7340,0.8150
5197233,CANDIDATE,7.016016000,3.80000,0.013829,1.72,0.0753,82.64,1138.0,396.43,6.940000,6642.00,1.1360,1.1570
10936786,FALSE POSITIVE,0.569961046,1.44600,0.006148,1.04,0.0135,83.25,2743.0,13463.04,2.922000,5814.00,1.5490,1.0190
7119481,CANDIDATE,42.068554000,5.72300,0.012510,1.32,0.2400,89.98,541.0,20.28,56.900000,6122.00,0.9640,1.0410
6938264,FALSE POSITIVE,1.121634781,1.15500,0.007688,0.60,0.0191,86.59,1225.0,529.90,6.870000,4518.00,0.7200,0.7350
9899315,FALSE POSITIVE,1.332569790,3.29300,0.009388,0.97,0.0239,86.20,1692.0,1943.76,3.115500,6089.00,0.9500,1.0310
9541089,FALSE POSITIVE,0.536650896,4.70200,0.191796,18.45,0.0124,10.48,2163.0,5179.76,1.195000,5819.00,0.8810,0.8840
3650049,FALSE POSITIVE,397.736990000,11.76000,0.036350,3.05,0.9466,89.64,211.0,0.47,140.100000,5313.00,0.7680,0.7140
9641076,FALSE POSITIVE,2.178186990,2.68600,0.010141,1.03,0.0312,84.00,1347.0,776.45,5.290000,5584.00,0.9320,0.8490
8741470,CANDIDATE,6.239683920,0.66800,0.012425,1.55,0.0654,89.27,1060.0,299.03,53.600000,5751.00,1.1430,0.9560
11125613,CONFIRMED,3.600828550,1.93800,0.015617,1.36,0.0422,88.30,927.0,174.45,13.300000,4838.00,0.7960,0.7710
10525049,CONFIRMED,15.571412100,2.29400,0.011886,0.72,0.1022,89.64,399.0,5.98,49.900000,3872.00,0.5570,0.5850
9896018,CONFIRMED,3.596450810,2.66100,0.012319,1.66,0.0473,83.31,1327.0,732.82,6.710000,5887.00,1.2350,1.0900
5095082,CONFIRMED,20.657944300,8.79800,0.008937,1.27,0.1435,89.39,728.0,66.27,17.790000,5468.00,1.3060,0.9230
12418891,FALSE POSITIVE,0.760941405,1.77300,0.012468,1.18,0.0162,85.44,1817.0,2591.44,3.270000,5629.00,0.8700,0.9870
3839294,FALSE POSITIVE,137.665706000,3.73200,0.020465,15.41,0.6051,89.99,720.0,63.38,287.400000,4832.00,6.8970,1.5530
7698701,FALSE POSITIVE,370.902370000,10.55800,0.021312,1.97,0.9892,89.95,238.0,0.76,273.700000,5835.00,0.8470,0.9350
7698701,FALSE POSITIVE,321.550870000,5.86300,0.018217,1.68,0.8994,89.95,250.0,0.92,421.000000,5835.00,0.8470,0.9350
2830919,FALSE POSITIVE,1.540389140,1.68300,0.007768,0.84,0.0256,89.65,1638.0,1701.30,7.070000,5974.00,0.9890,0.9440
9588822,FALSE POSITIVE,71.762363020,29.43500,0.083736,25.76,0.3784,89.85,665.0,46.35,20.171600,5529.00,2.8170,1.4020
2997459,CANDIDATE,16.336886300,3.59700,0.013517,1.27,0.1186,89.89,642.0,40.22,35.090000,5410.00,0.8590,0.8340
8330207,CANDIDATE,1.636682620,1.90700,0.254701,103.99,0.0304,57.74,2562.0,10160.30,2.290000,5234.00,3.7390,1.3900
5881813,CANDIDATE,11.615625000,2.23300,0.017915,2.84,0.0981,85.11,905.0,158.69,11.460000,5332.00,1.4530,0.9320
11560897,CONFIRMED,110.978266000,11.31200,0.011132,1.86,0.4808,89.94,463.0,10.84,75.600000,5883.00,1.5290,1.2050
10858737,FALSE POSITIVE,0.952378454,3.89200,0.009744,1.46,0.0203,18.39,2528.0,9651.76,1.049000,6963.00,1.3750,1.2330
6752002,CONFIRMED,6.080037140,1.30800,0.012218,1.07,0.0597,89.58,808.0,100.72,34.800000,4991.00,0.8040,0.7670
7257966,CONFIRMED,3.035206175,0.61820,0.037643,3.59,0.0394,86.14,1143.0,403.53,14.330000,5505.00,0.8730,0.8870
3644738,FALSE POSITIVE,358.968440000,21.71000,0.026105,2.70,0.9972,89.93,263.0,1.13,128.200000,6117.00,0.9470,1.0250
9406892,FALSE POSITIVE,2.213164370,3.87400,0.010455,0.95,0.0300,78.56,1374.0,841.98,3.390000,5921.00,0.8300,0.7330
9202434,CANDIDATE,173.257837200,2.02700,0.924361,117.29,0.6528,89.38,376.0,4.73,183.400000,6392.00,1.1620,1.2320
8487645,FALSE POSITIVE,0.530967987,1.81200,0.004833,1.08,0.0163,87.70,4196.0,73103.16,2.318000,8473.00,2.0520,2.0360
10407482,CONFIRMED,6.305583870,2.61900,0.013131,2.52,0.0657,87.71,1125.0,378.90,15.020000,4934.00,1.7560,0.9520
5817613,FALSE POSITIVE,4.205860800,7.39000,0.012481,1.14,0.0498,83.76,1012.0,248.04,4.030000,5590.00,0.8390,0.9340
7901016,CANDIDATE,41.675750900,10.84800,0.010904,2.10,0.2375,89.49,690.0,53.72,28.700000,5745.00,1.7630,1.0270
5385410,CANDIDATE,11.495895670,2.25600,0.009650,1.59,0.1037,89.55,1057.0,295.46,37.600000,6290.00,1.5060,1.1230
9910942,FALSE POSITIVE,8.480332600,5.91800,0.005666,1.35,0.0856,86.53,1390.0,882.07,9.200000,6245.00,2.1790,1.1600
7749002,CANDIDATE,0.609926502,1.25290,0.010654,1.12,0.0144,86.28,2141.0,4990.14,3.703000,5936.00,0.9650,1.0750
10924340,FALSE POSITIVE,0.750744255,1.79210,0.166834,17.07,0.0162,25.83,2074.0,4387.10,1.282000,6187.00,0.9370,1.0110
5371777,CONFIRMED,0.991659646,2.21500,0.008786,1.19,0.0205,71.48,2102.0,4614.18,2.407000,6117.00,1.2440,1.1700
3848083,CANDIDATE,8.479526600,6.05200,0.011632,1.18,0.0827,89.27,865.0,132.02,10.750000,5841.00,0.9310,1.0470
6359926,CANDIDATE,49.474696600,10.46000,0.015994,1.62,0.2583,89.12,498.0,14.50,32.140000,5952.00,0.9280,0.9400
6629993,FALSE POSITIVE,118.609553000,22.74000,0.033092,2.86,0.4346,85.04,299.0,1.88,11.470000,5017.00,0.7920,0.7760
8324518,CANDIDATE,1.628882670,1.72000,0.010339,0.92,0.0261,88.84,1327.0,733.67,7.260000,5398.00,0.8110,0.8960
10427700,FALSE POSITIVE,0.616386349,0.81360,0.008252,2.94,0.0162,87.73,3552.0,37463.63,5.720000,5665.00,3.2660,1.4780
3103473,CANDIDATE,1.920062587,1.43700,0.013851,1.12,0.0283,87.69,1189.0,471.84,9.580000,5266.00,0.7410,0.8300
11296045,FALSE POSITIVE,88.913231390,2.92000,,,,,,,,,,
3124598,FALSE POSITIVE,7.071623080,2.58700,0.010321,1.42,0.0723,89.05,1162.0,431.05,19.950000,6313.00,1.2590,1.0050
6879171,CONFIRMED,6.963526990,3.19200,0.007579,1.40,0.0711,89.69,1298.0,669.78,16.730000,6040.00,1.6860,0.9840
9897364,CONFIRMED,64.272908800,12.13600,0.037950,5.38,0.3308,87.44,554.0,22.31,20.330000,6341.00,1.2990,1.1650
12505503,CONFIRMED,3.432737100,4.00100,0.007773,0.75,0.0442,81.58,1134.0,390.57,4.800000,5757.00,0.8810,0.9740
3548639,FALSE POSITIVE,13.845272600,2.55500,0.009217,2.34,0.1301,89.06,1276.0,626.93,34.600000,6845.00,2.3240,1.5290
4390912,FALSE POSITIVE,0.687506554,1.44100,0.010109,8.73,0.0147,88.69,4748.0,120304.40,3.716000,4643.00,7.9060,0.8980
7115925,FALSE POSITIVE,0.566801617,2.75000,0.004748,0.88,0.0143,68.05,3018.0,19598.53,1.510000,6287.00,1.6930,1.2110
5785279,CANDIDATE,0.909127736,1.43100,0.008986,0.98,0.0177,88.86,1818.0,2566.87,4.910000,5486.00,0.9960,0.8850
7429287,FALSE POSITIVE,371.633270000,14.92000,0.010556,1.83,1.0420,89.38,316.0,2.36,112.800000,5802.00,1.5900,1.0800
10526887,CONFIRMED,1.450889836,1.75300,0.010797,1.21,0.0252,86.85,1700.0,1970.75,6.070000,6046.00,1.0230,1.0110
11125613,CONFIRMED,5.727160670,2.23000,0.016114,1.40,0.0575,88.57,794.0,93.96,17.920000,4838.00,0.7960,0.7710
